time,code,class
20.39,Noview,2
21.741,View,3
22.28,Bite,1
23.361,Bite,1
23.9,Bite,1
24.71,Bite,1
26.599,Bite,1
27.14,Bite,1
27.949,Bite,1
90.231,Bite,1
91.311,Bite,1
91.85,Bite,1
92.66,Bite,1
93.2,Bite,1
94.011,Bite,1
94.821,Bite,1
95.36,Bite,1
96.171,Bite,1
96.981,Bite,1
98.061,Bite,1
98.871,Bite,1
99.41,Bite,1
101.03,Bite,1
101.84,Bite,1
102.65,Bite,1
104.27,Bite,1
106.161,Bite,1
107.241,Bite,1
108.05,Bite,1
109.671,Bite,1
111.021,Bite,1
111.83,Bite,1
113.451,Bite,1
113.99,Bite,1
115.611,Bite,1
117.231,Bite,1
118.04,Bite,1
118.851,Bite,1
119.661,Bite,1
120.74,Bite,1
121.28,Bite,1
121.82,Bite,1
122.63,Bite,1
123.441,Bite,1
124.25,Bite,1
125.061,Bite,1
126.411,Bite,1
127.22,Bite,1
128.3,Bite,1
129.651,Bite,1
130.46,Bite,1
131.27,Bite,1
132.081,Bite,1
132.891,Bite,1
133.701,Bite,1
134.241,Bite,1
135.32,Bite,1
136.131,Bite,1
136.94,Bite,1
137.751,Bite,1
138.561,Bite,1
140.181,Bite,1
140.991,Bite,1
141.531,Bite,1
142.34,Bite,1
143.421,Bite,1
143.961,Bite,1
157.73,Bite,1
158.27,Bite,1
158.81,Bite,1
159.621,Bite,1
160.16,Bite,1
160.97,Bite,1
161.78,Bite,1
162.861,Bite,1
163.67,Bite,1
164.48,Bite,1
165.29,Bite,1
165.831,Bite,1
166.64,Bite,1
167.451,Bite,1
168.26,Bite,1
169.071,Bite,1
169.881,Bite,1
170.691,Bite,1
171.5,Bite,1
172.311,Bite,1
173.12,Bite,1
173.931,Bite,1
176.09,Bite,1
179.6,Bite,1
180.41,Bite,1
181.221,Bite,1
181.76,Bite,1
182.84,Bite,1
183.651,Bite,1
184.191,Bite,1
185.271,Bite,1
185.81,Bite,1
186.891,Bite,1
187.7,Bite,1
198.231,Bite,1
199.581,Bite,1
200.661,Bite,1
201.741,Bite,1
202.82,Bite,1
204.441,Bite,1
205.251,Bite,1
205.791,Bite,1
208.22,Bite,1
209.031,Bite,1
209.841,Bite,1
210.65,Bite,1
212,Bite,1
213.081,Bite,1
214.701,Bite,1
215.241,Bite,1
218.211,Bite,1
218.75,Bite,1
219.561,Bite,1
220.641,Bite,1
221.181,Bite,1
222.261,Bite,1
222.801,Bite,1
223.611,Bite,1
239.18,Bite,1
240.8,Bite,1
242.15,Bite,1
242.689,Bite,1
243.5,Bite,1
247.28,Bite,1
248.899,Bite,1
251.33,Bite,1
252.139,Bite,1
253.489,Bite,1
254.3,Bite,1
255.649,Bite,1
256.46,Bite,1
257.269,Bite,1
258.08,Bite,1
258.889,Bite,1
261.319,Bite,1
262.129,Bite,1
262.669,Bite,1
263.479,Bite,1
264.29,Bite,1
265.1,Bite,1
265.909,Bite,1
266.45,Bite,1
267.26,Bite,1
268.34,Bite,1
269.149,Bite,1
269.689,Bite,1
270.5,Bite,1
271.309,Bite,1
272.39,Bite,1
273.47,Bite,1
279.68,Bite,1
280.76,Bite,1
281.57,Bite,1
282.65,Bite,1
283.459,Bite,1
284.27,Bite,1
285.08,Bite,1
285.89,Bite,1
286.429,Bite,1
287.51,Bite,1
288.319,Bite,1
290.749,Bite,1
291.83,Bite,1
293.18,Bite,1
293.45,Bite,1
294.259,Bite,1
307.22,Bite,1
308.029,Bite,1
308.839,Bite,1
309.919,Bite,1
310.73,Bite,1
311.27,Bite,1
312.079,Bite,1
313.97,Bite,1
314.779,Bite,1
315.32,Bite,1
316.4,Bite,1
317.48,Bite,1
318.289,Bite,1
319.099,Bite,1
319.909,Bite,1
322.609,Bite,1
323.69,Bite,1
324.499,Bite,1
326.389,Bite,1
330.169,Bite,1
330.981,Bite,1
331.789,Bite,1
332.6,Bite,1
333.41,Bite,1
335.029,Bite,1
335.839,Bite,1
337.999,Bite,1
338.809,Bite,1
339.889,Bite,1
345.829,Bite,1
346.909,Bite,1
347.72,Bite,1
348.529,Bite,1
349.879,Bite,1
353.93,Bite,1
354.74,Bite,1
355.55,Bite,1
356.359,Bite,1
356.9,Bite,1
357.709,Bite,1
358.519,Bite,1
359.329,Bite,1
360.409,Bite,1
372.561,Bite,1
373.1,Bite,1
374.449,Bite,1
375.26,Bite,1
376.069,Bite,1
376.88,Bite,1
377.69,Bite,1
378.5,Bite,1
379.309,Bite,1
380.12,Bite,1
380.93,Bite,1
381.739,Bite,1
397.759,Bite,1
398.84,Bite,1
399.65,Bite,1
400.191,Bite,1
400.731,Bite,1
402.08,Bite,1
402.889,Bite,1
403.7,Bite,1
404.51,Bite,1
405.319,Bite,1
406.4,Bite,1
407.209,Bite,1
408.021,Bite,1
409.1,Bite,1
410.719,Bite,1
416.93,Bite,1
418.009,Bite,1
419.63,Bite,1
430.161,Bite,1
430.969,Bite,1
431.779,Bite,1
433.399,Bite,1
434.75,Bite,1
442.58,Bite,1
443.661,Bite,1
444.739,Bite,1
445.55,Bite,1
446.359,Bite,1
447.17,Bite,1
447.98,Bite,1
449.331,Bite,1
450.41,Bite,1
450.95,Bite,1
451.76,Bite,1
452.84,Bite,1
453.649,Bite,1
454.46,Bite,1
455.269,Bite,1
455.809,Bite,1
456.62,Bite,1
457.429,Bite,1
465.259,Bite,1
466.07,Bite,1
466.88,Bite,1
467.691,Bite,1
469.851,Bite,1
470.659,Bite,1
471.47,Bite,1
472.279,Bite,1
473.09,Bite,1
475.52,Bite,1
476.329,Bite,1
477.68,Bite,1
478.76,Bite,1
479.57,Bite,1
480.379,Bite,1
481.19,Bite,1
482,Bite,1
483.081,Bite,1
483.62,Bite,1
484.43,Bite,1
485.239,Bite,1
486.32,Bite,1
487.4,Bite,1
493.34,Bite,1
494.42,Bite,1
494.959,Bite,1
495.77,Bite,1
496.579,Bite,1
497.39,Bite,1
500.63,Bite,1
501.44,Bite,1
502.25,Bite,1
516.291,Bite,1
517.099,Bite,1
518.45,Bite,1
520.879,Bite,1
521.69,Bite,1
523.04,Bite,1
527.089,Bite,1
528.17,Bite,1
529.25,Bite,1
530.061,Bite,1
530.599,Bite,1
531.41,Bite,1
532.219,Bite,1
533.301,Bite,1
535.191,Bite,1
540.05,Bite,1
540.86,Bite,1
541.669,Bite,1
542.481,Bite,1
543.56,Bite,1
544.099,Bite,1
544.911,Bite,1
549.229,Bite,1
549.77,Bite,1
550.58,Bite,1
551.389,Bite,1
552.201,Bite,1
553.009,Bite,1
553.55,Bite,1
554.36,Bite,1
555.17,Bite,1
557.33,Bite,1
558.14,Bite,1
558.95,Bite,1
559.76,Bite,1
560.57,Bite,1
563.001,Bite,1
563.809,Bite,1
564.619,Bite,1
565.43,Bite,1
566.78,Bite,1
567.589,Bite,1
568.671,Bite,1
570.561,Bite,1
571.369,Bite,1
572.72,Bite,1
574.34,Bite,1
575.15,Bite,1
576.23,Bite,1
588.649,Bite,1
589.731,Bite,1
590.54,Bite,1
591.35,Bite,1
592.159,Bite,1
592.971,Bite,1
593.78,Bite,1
594.589,Bite,1
595.669,Bite,1
597.021,Bite,1
597.829,Bite,1
598.641,Bite,1
604.311,Bite,1
605.389,Bite,1
606.471,Bite,1
607.009,Bite,1
607.549,Bite,1
608.091,Bite,1
608.899,Bite,1
609.98,Bite,1
610.789,Bite,1
611.6,Bite,1
612.14,Bite,1
614.299,Bite,1
615.11,Bite,1
615.921,Bite,1
617.54,Bite,1
623.481,Bite,1
624.019,Bite,1
624.83,Bite,1
625.371,Bite,1
626.18,Bite,1
626.99,Bite,1
628.611,Bite,1
629.42,Bite,1
637.25,Bite,1
638.33,Bite,1
639.139,Bite,1
639.95,Bite,1
641.029,Bite,1
641.841,Bite,1
642.379,Bite,1
643.73,Bite,1
645.35,Bite,1
646.159,Bite,1
646.969,Bite,1
673.879,Bite,1
674.689,Bite,1
675.23,Bite,1
676.579,Bite,1
677.39,Bite,1
677.93,Bite,1
679.011,Bite,1
679.55,Bite,1
680.359,Bite,1
681.17,Bite,1
708.89,Bite,1
709.7,Bite,1
710.51,Bite,1
712.671,Bite,1
713.48,Bite,1
714.29,Bite,1
715.101,Bite,1
716.179,Bite,1
716.99,Bite,1
717.531,Bite,1
718.339,Bite,1
719.151,Bite,1
720.771,Bite,1
778.279,Bite,1
778.82,Bite,1
779.361,Bite,1
780.169,Bite,1
780.981,Bite,1
785.299,Bite,1
785.84,Bite,1
786.65,Bite,1
787.46,Bite,1
789.349,Bite,1
789.891,Bite,1
790.7,Bite,1
791.239,Bite,1
792.32,Bite,1
812.3,Noview,2
818.511,View,3
836.331,Bite,1
836.87,Bite,1
837.679,Bite,1
838.49,Bite,1
839.031,Bite,1
840.11,Bite,1
840.65,Bite,1
850.1,Bite,1
850.91,Bite,1
853.61,Bite,1
854.691,Bite,1
854.96,Bite,1
855.771,Bite,1
856.31,Bite,1
857.121,Bite,1
857.661,Bite,1
858.47,Bite,1
859.82,Bite,1
870.35,Bite,1
870.89,Bite,1
872.24,Bite,1
873.05,Bite,1
874.671,Bite,1
875.48,Bite,1
876.02,Bite,1
876.83,Bite,1
877.641,Bite,1
878.451,Bite,1
879.261,Bite,1
880.071,Bite,1
880.61,Bite,1
882.77,Bite,1
883.85,Bite,1
884.66,Bite,1
885.74,Bite,1
886.821,Bite,1
887.9,Bite,1
889.251,Bite,1
893.301,Noview,2
910.579,View,3
920.84,Bite,1
921.651,Bite,1
922.19,Bite,1
923,Bite,1
923.81,Bite,1
924.351,Bite,1
925.431,Bite,1
925.971,Bite,1
926.78,Bite,1
941.63,Bite,1
942.439,Bite,1
944.329,Bite,1
944.87,Bite,1
945.681,Bite,1
946.49,Bite,1
947.031,Bite,1
947.84,Bite,1
949.999,Bite,1
950.54,Bite,1
951.351,Bite,1
952.161,Bite,1
1002.2,Bite,1
1004.361,Bite,1
1005.98,Bite,1
1007.87,Bite,1
1008.41,Bite,1
1009.22,Bite,1
1010.031,Bite,1
1010.571,Bite,1
1011.11,Bite,1
