time,code,class
121,Noview,2
126.278,Bite,1
127.04,Bite,1
128.561,Bite,1
130.361,Bite,1
131.641,Bite,1
133.441,Bite,1
134.469,Bite,1
137.521,Bite,1
139.077,Bite,1
140.082,Bite,1
141.12,Bite,1
142.15,Bite,1
143.161,Bite,1
143.92,Bite,1
144.961,Bite,1
145.721,Bite,1
146.241,Noview,2
192.0,View,3
192.474,Bite,1
193.48,Bite,1
194.761,Bite,1
196.314,Bite,1
197.08,Bite,1
198.086,Bite,1
199.12,Bite,1
200.401,Bite,1
201.926,Bite,1
203.48,Bite,1
204.76,Bite,1
206.8,Bite,1
207.835,Bite,1
208.6,Bite,1
209.881,Bite,1
210.907,Bite,1
211.675,Bite,1
212.441,Bite,1
213.201,Bite,1
213.961,Bite,1
215.24,Bite,1
216.005,Bite,1
217.041,Bite,1
217.8,Bite,1
218.566,Bite,1
219.845,Bite,1
220.88,Bite,1
221.915,Bite,1
222.68,Bite,1
223.961,Bite,1
224.72,Bite,1
225.754,Bite,1
227.281,Bite,1
228.805,Bite,1
230.361,Bite,1
231.366,Bite,1
232.92,Bite,1
234.441,Bite,1
235.48,Bite,1
236.486,Bite,1
237.275,Bite,1
237.766,Bite,1
238.281,Bite,1
239.046,Bite,1
240.08,Bite,1
241.114,Bite,1
241.88,Bite,1
243.16,Bite,1
249.8,Bite,1
251.845,Bite,1
252.635,Bite,1
254.16,Bite,1
255.195,Bite,1
255.961,Bite,1
256.965,Bite,1
258,Bite,1
258.52,Bite,1
259.281,Bite,1
260.561,Bite,1
261.84,Bite,1
263.121,Bite,1
264.154,Bite,1
265.16,Bite,1
265.68,Bite,1
266.714,Bite,1
267.72,Bite,1
267.994,Bite,1
269.52,Bite,1
270.28,Bite,1
271.321,Bite,1
272.346,Bite,1
273.605,Bite,1
274.395,Bite,1
275.4,Bite,1
276.441,Bite,1
277.445,Bite,1
278.234,Bite,1
279.24,Bite,1
280.006,Bite,1
281.04,Bite,1
282.074,Bite,1
282.84,Bite,1
283.846,Bite,1
285.126,Bite,1
286.681,Bite,1
287.685,Bite,1
288.986,Bite,1
289.755,Bite,1
291.035,Bite,1
292.04,Bite,1
293.594,Bite,1
294.6,Bite,1
295.641,Bite,1
296.921,Bite,1
297.434,Bite,1
298.441,Bite,1
299.48,Bite,1
300.486,Bite,1
301.766,Bite,1
302.554,Bite,1
303.32,Bite,1
304.081,Bite,1
304.841,Bite,1
305.881,Bite,1
306.64,Bite,1
307.401,Bite,1
308.682,Bite,1
309.961,Bite,1
310.48,Bite,1
311.001,Bite,1
312.28,Bite,1
313.286,Bite,1
314.074,Bite,1
314.84,Bite,1
316.12,Bite,1
316.881,Bite,1
317.401,Bite,1
318.405,Bite,1
319.44,Bite,1
320.475,Bite,1
321.481,Bite,1
322.521,Bite,1
323.801,Bite,1
324.041,Bite,1
324.827,Bite,1
325.84,Bite,1
326.875,Bite,1
327.88,Bite,1
328.666,Bite,1
329.681,Bite,1
330.714,Bite,1
331.48,Bite,1
332.486,Bite,1
333.274,Bite,1
