time,code,class
0.675,Bite,1
2.251,Bite,1
3.076,Bite,1
3.601,Bite,1
4.401,Bite,1
5.201,Bite,1
6.001,Bite,1
6.551,Bite,1
7.626,Bite,1
8.976,Bite,1
9.25,Bite,1
10.05,Bite,1
10.575,Bite,1
11.4,Bite,1
12.5,Bite,1
13.026,Bite,1
13.826,Bite,1
14.651,Bite,1
15.45,Bite,1
15.975,Bite,1
16.801,Bite,1
17.625,Bite,1
18.426,Bite,1
19.251,Bite,1
20.075,Bite,1
20.901,Bite,1
21.725,Bite,1
22.525,Bite,1
23.301,Bite,1
24.125,Bite,1
24.95,Bite,1
25.751,Bite,1
26.551,Bite,1
27.375,Bite,1
28.175,Bite,1
29,Bite,1
30.101,Bite,1
30.65,Bite,1
31.725,Bite,1
32.276,Bite,1
33.075,Bite,1
33.875,Bite,1
34.675,Bite,1
35.475,Bite,1
36.275,Bite,1
36.801,Bite,1
37.625,Bite,1
38.426,Bite,1
39.251,Bite,1
40.075,Bite,1
40.876,Bite,1
41.676,Bite,1
43.301,Bite,1
44.65,Bite,1
45.176,Bite,1
45.725,Bite,1
46.55,Bite,1
47.375,Bite,1
48.45,Bite,1
49.001,Bite,1
50.1,Bite,1
50.901,Bite,1
51.7,Bite,1
52.251,Bite,1
53.3,Bite,1
54.1,Bite,1
54.925,Bite,1
55.451,Bite,1
56.275,Bite,1
57.1,Bite,1
57.925,Bite,1
58.751,Bite,1
59.551,Bite,1
60.35,Bite,1
60.901,Bite,1
61.726,Bite,1
63.101,Bite,1
63.65,Bite,1
64.45,Bite,1
64.975,Bite,1
66.075,Bite,1
67.7,Bite,1
68.476,Bite,1
69.276,Bite,1
70.101,Bite,1
70.901,Bite,1
71.725,Bite,1
72.275,Bite,1
73.075,Bite,1
73.9,Bite,1
74.725,Bite,1
75.526,Bite,1
76.076,Bite,1
76.901,Bite,1
77.725,Bite,1
78.525,Bite,1
79.076,Bite,1
79.876,Bite,1
80.7,Bite,1
81.501,Bite,1
82.051,Bite,1
82.851,Bite,1
83.675,Bite,1
84.451,Bite,1
85.275,Bite,1
86.076,Bite,1
86.9,Bite,1
87.676,Bite,1
88.476,Bite,1
89.526,Bite,1
90.326,Bite,1
91.151,Bite,1
91.951,Bite,1
92.5,Bite,1
93.3,Bite,1
94.127,Bite,1
94.95,Bite,1
96.05,Bite,1
96.6,Bite,1
97.675,Bite,1
98.226,Bite,1
99.276,Bite,1
100.075,Bite,1
101.126,Bite,1
101.926,Bite,1
102.75,Bite,1
103.551,Bite,1
104.351,Bite,1
105.15,Bite,1
105.951,Bite,1
106.751,Bite,1
107.851,Bite,1
108.676,Bite,1
109.775,Bite,1
110.576,Bite,1
111.125,Bite,1
111.951,Bite,1
112.751,Bite,1
113.551,Bite,1
114.35,Bite,1
115.15,Bite,1
117.051,Bite,1
117.876,Bite,1
118.425,Bite,1
119.226,Bite,1
120.05,Bite,1
120.875,Bite,1
121.401,Bite,1
122.225,Bite,1
123.001,Bite,1
124.076,Bite,1
124.626,Bite,1
125.151,Bite,1
125.975,Bite,1
126.525,Bite,1
127.326,Bite,1
128.15,Bite,1
128.975,Bite,1
129.776,Bite,1
