time,code,class
1.31,Bite,1
2.119,Bite,1
2.661,Bite,1
3.471,Bite,1
4.009,Bite,1
5.09,Bite,1
5.631,Bite,1
6.71,Bite,1
7.251,Bite,1
8.059,Bite,1
8.87,Bite,1
9.68,Bite,1
10.489,Bite,1
11.031,Bite,1
11.839,Bite,1
12.65,Bite,1
14.811,Bite,1
16.43,Bite,1
17.24,Bite,1
18.32,Bite,1
19.129,Bite,1
19.941,Bite,1
21.83,Bite,1
22.64,Bite,1
23.179,Bite,1
23.99,Bite,1
25.61,Bite,1
26.42,Bite,1
27.23,Bite,1
28.309,Bite,1
29.119,Bite,1
29.66,Bite,1
31.009,Bite,1
31.551,Bite,1
32.36,Bite,1
32.9,Bite,1
33.979,Bite,1
34.789,Bite,1
35.33,Bite,1
37.49,Bite,1
38.57,Bite,1
39.11,Bite,1
39.919,Bite,1
40.73,Bite,1
41.539,Bite,1
42.35,Bite,1
42.891,Bite,1
43.97,Bite,1
44.78,Bite,1
46.13,Bite,1
47.21,Bite,1
48.021,Bite,1
48.829,Bite,1
51.529,Bite,1
52.07,Bite,1
53.149,Bite,1
54.499,Bite,1
65.031,Bite,1
65.57,Bite,1
66.379,Bite,1
67.459,Bite,1
68.269,Bite,1
68.81,Bite,1
69.89,Bite,1
70.43,Bite,1
71.239,Bite,1
71.78,Bite,1
74.21,Bite,1
75.019,Bite,1
75.559,Bite,1
76.371,Bite,1
77.18,Bite,1
77.719,Bite,1
78.8,Bite,1
79.609,Bite,1
80.42,Bite,1
80.959,Bite,1
82.04,Bite,1
82.85,Bite,1
83.66,Bite,1
84.2,Bite,1
85.01,Bite,1
85.821,Bite,1
86.63,Bite,1
87.441,Bite,1
88.25,Bite,1
89.06,Bite,1
89.6,Bite,1
90.409,Bite,1
91.22,Bite,1
92.029,Bite,1
92.569,Bite,1
93.65,Bite,1
94.19,Bite,1
95,Bite,1
95.81,Bite,1
96.62,Bite,1
97.7,Bite,1
98.239,Bite,1
99.051,Bite,1
99.859,Bite,1
103.1,Bite,1
103.639,Bite,1
104.45,Bite,1
105.259,Bite,1
106.071,Bite,1
106.879,Bite,1
107.689,Bite,1
108.5,Bite,1
109.309,Bite,1
110.93,Bite,1
111.74,Bite,1
113.36,Bite,1
116.6,Bite,1
117.681,Bite,1
118.489,Bite,1
119.03,Bite,1
120.11,Bite,1
120.919,Bite,1
121.73,Bite,1
122.54,Bite,1
123.619,Bite,1
124.429,Bite,1
124.971,Bite,1
125.78,Bite,1
126.59,Bite,1
127.13,Bite,1
128.209,Bite,1
128.751,Bite,1
129.56,Bite,1
133.88,Bite,1
134.42,Bite,1
135.23,Bite,1
136.041,Bite,1
136.85,Bite,1
137.389,Bite,1
138.471,Bite,1
139.28,Bite,1
140.09,Bite,1
141.44,Bite,1
142.25,Bite,1
143.06,Bite,1
143.87,Bite,1
144.679,Bite,1
145.49,Bite,1
146.299,Bite,1
147.38,Bite,1
147.919,Bite,1
148.999,Bite,1
149.54,Bite,1
150.619,Bite,1
151.43,Bite,1
152.24,Bite,1
153.05,Bite,1
153.589,Bite,1
154.4,Bite,1
155.21,Bite,1
156.02,Bite,1
156.56,Noview,2
167.9,View,3
168.44,Bite,1
168.979,Bite,1
169.791,Bite,1
170.331,Bite,1
171.14,Bite,1
171.951,Bite,1
172.76,Bite,1
173.571,Bite,1
174.38,Bite,1
174.919,Bite,1
176.27,Bite,1
176.81,Bite,1
177.35,Bite,1
178.159,Bite,1
178.97,Bite,1
179.78,Bite,1
180.32,Bite,1
181.4,Bite,1
181.939,Bite,1
183.291,Bite,1
184.1,Bite,1
184.641,Bite,1
185.45,Bite,1
185.989,Bite,1
186.801,Bite,1
187.61,Bite,1
188.691,Bite,1
189.499,Bite,1
190.31,Bite,1
191.119,Bite,1
191.93,Bite,1
192.74,Bite,1
193.82,Bite,1
194.63,Bite,1
195.439,Bite,1
196.251,Bite,1
197.059,Bite,1
197.871,Bite,1
198.68,Bite,1
199.489,Bite,1
201.11,Bite,1
201.651,Bite,1
202.459,Bite,1
203.27,Bite,1
204.08,Bite,1
206.24,Bite,1
207.59,Bite,1
208.399,Bite,1
209.21,Bite,1
209.749,Bite,1
210.56,Bite,1
211.639,Bite,1
212.45,Bite,1
214.88,Bite,1
215.96,Bite,1
216.77,Bite,1
217.579,Bite,1
218.661,Bite,1
219.739,Bite,1
220.551,Bite,1
221.63,Bite,1
222.71,Bite,1
223.249,Bite,1
224.061,Bite,1
225.14,Bite,1
225.95,Bite,1
