time,code,class
0.676,Bite,1
1.225,Bite,1
2.026,Bite,1
3.351,Bite,1
3.876,Bite,1
5.201,Bite,1
5.751,Bite,1
6.825,Bite,1
8.176,Bite,1
8.726,Bite,1
9.526,Bite,1
10.351,Bite,1
11.151,Bite,1
11.952,Bite,1
12.751,Bite,1
13.551,Bite,1
14.376,Bite,1
15.2,Bite,1
15.976,Bite,1
18.901,Bite,1
19.976,Bite,1
20.776,Bite,1
21.851,Bite,1
23.475,Bite,1
24.001,Bite,1
25.601,Bite,1
26.151,Bite,1
26.975,Bite,1
27.776,Bite,1
28.876,Bite,1
29.7,Bite,1
30.251,Bite,1
31.076,Bite,1
31.875,Bite,1
34.55,Bite,1
35.651,Bite,1
36.476,Bite,1
37.275,Bite,1
37.801,Bite,1
39.175,Bite,1
39.975,Bite,1
41.6,Bite,1
42.401,Bite,1
42.926,Bite,1
43.75,Bite,1
46.975,Bite,1
47.801,Bite,1
48.601,Bite,1
49.151,Bite,1
49.95,Bite,1
50.776,Bite,1
51.6,Bite,1
52.376,Bite,1
53.201,Bite,1
54.001,Bite,1
54.8,Bite,1
55.326,Bite,1
56.126,Bite,1
59.65,Bite,1
60.426,Bite,1
61.251,Bite,1
62.075,Bite,1
64.201,Bite,1
65.301,Bite,1
67.751,Bite,1
68.301,Bite,1
69.4,Bite,1
70.201,Bite,1
71.026,Bite,1
71.85,Bite,1
72.676,Bite,1
75.926,Bite,1
76.451,Bite,1
77.825,Bite,1
78.9,Bite,1
79.727,Bite,1
80.526,Bite,1
81.326,Bite,1
81.875,Bite,1
82.676,Bite,1
83.476,Bite,1
84.025,Bite,1
85.65,Bite,1
86.2,Bite,1
94.801,Bite,1
95.625,Bite,1
96.426,Bite,1
97.8,Bite,1
98.625,Bite,1
99.426,Bite,1
100.251,Bite,1
100.8,Bite,1
101.601,Bite,1
102.675,Bite,1
104.275,Bite,1
104.801,Bite,1
105.626,Bite,1
106.425,Bite,1
107.225,Bite,1
108.051,Bite,1
108.85,Bite,1
109.926,Bite,1
111.85,Bite,1
112.401,Bite,1
113.226,Bite,1
113.751,Bite,1
114.575,Bite,1
115.351,Bite,1
116.175,Bite,1
116.701,Bite,1
117.526,Bite,1
118.351,Bite,1
118.901,Bite,1
119.726,Bite,1
121.626,Bite,1
122.975,Bite,1
124.626,Bite,1
125.426,Bite,1
126.25,Bite,1
127.075,Bite,1
127.601,Bite,1
128.675,Bite,1
129.225,Bite,1
137.626,Bite,1
138.451,Bite,1
139.501,Bite,1
140.026,Bite,1
140.825,Bite,1
142.176,Bite,1
143,Bite,1
144.051,Bite,1
144.576,Bite,1
145.376,Bite,1
145.925,Bite,1
146.751,Bite,1
147.575,Bite,1
148.376,Bite,1
149.726,Bite,1
150.551,Bite,1
151.076,Bite,1
151.626,Bite,1
152.451,Bite,1
153,Bite,1
153.826,Bite,1
154.651,Bite,1
155.201,Bite,1
156.301,Bite,1
157.4,Bite,1
157.925,Bite,1
159.251,Bite,1
160.051,Bite,1
161.126,Bite,1
162.725,Bite,1
163.55,Bite,1
164.35,Bite,1
165.45,Bite,1
166,Bite,1
166.801,Bite,1
167.35,Bite,1
168.175,Bite,1
169.001,Bite,1
169.826,Bite,1
170.876,Bite,1
171.676,Bite,1
172.501,Bite,1
173.876,Bite,1
174.7,Bite,1
