time,code,class
0.601,Bite,1
9.075,Bite,1
9.876,Bite,1
10.675,Bite,1
11.501,Bite,1
12.3,Bite,1
13.076,Bite,1
13.625,Bite,1
14.45,Bite,1
15,Bite,1
15.826,Bite,1
25.275,Bite,1
71,Bite,1
71.8,Bite,1
72.626,Bite,1
73.175,Bite,1
74.225,Bite,1
75.051,Bite,1
75.85,Bite,1
76.401,Bite,1
76.95,Bite,1
77.775,Bite,1
78.326,Bite,1
79.151,Bite,1
79.676,Bite,1
80.501,Bite,1
81.6,Bite,1
82.676,Bite,1
83.201,Bite,1
84.025,Bite,1
84.826,Bite,1
85.1,Noview,2
89.101,View,3
89.926,Bite,1
90.475,Bite,1
91.301,Bite,1
92.125,Bite,1
92.65,Bite,1
93.476,Bite,1
94.276,Bite,1
95.376,Noview,2
100.775,View,3
101.301,Bite,1
102.376,Bite,1
103.201,Bite,1
104.001,Bite,1
104.826,Bite,1
105.376,Bite,1
105.925,Bite,1
106.751,Bite,1
107.301,Bite,1
108.1,Bite,1
108.925,Bite,1
109.726,Bite,1
110.526,Bite,1
111.35,Bite,1
114.076,Noview,2
117.875,View,3
118.425,Bite,1
118.951,Bite,1
120.325,Bite,1
121.126,Bite,1
121.951,Bite,1
123.276,Bite,1
123.826,Bite,1
124.626,Bite,1
125.176,Bite,1
126.251,Bite,1
127.076,Bite,1
127.9,Bite,1
128.701,Bite,1
129.502,Bite,1
130.051,Bite,1
130.851,Bite,1
134.9,Bite,1
135.726,Bite,1
138.75,Bite,1
139.275,Bite,1
140.075,Bite,1
140.875,Bite,1
141.401,Bite,1
142.201,Bite,1
142.75,Bite,1
143.576,Bite,1
145.2,Bite,1
145.75,Bite,1
146.851,Bite,1
147.376,Bite,1
148.176,Bite,1
149.001,Bite,1
149.825,Bite,1
150.625,Bite,1
151.425,Bite,1
152.251,Bite,1
153.35,Bite,1
154.151,Bite,1
154.975,Bite,1
155.526,Bite,1
156.575,Bite,1
157.401,Bite,1
158.201,Bite,1
158.726,Bite,1
159.551,Bite,1
160.376,Bite,1
161.201,Bite,1
163.6,Bite,1
164.7,Bite,1
165.5,Bite,1
166.301,Bite,1
166.85,Bite,1
167.676,Bite,1
168.751,Bite,1
169.551,Bite,1
170.076,Bite,1
170.876,Bite,1
171.701,Bite,1
172.25,Bite,1
173.05,Bite,1
173.851,Bite,1
174.65,Bite,1
175.451,Bite,1
176,Bite,1
176.825,Bite,1
177.651,Bite,1
178.2,Bite,1
179.025,Bite,1
179.825,Bite,1
180.375,Bite,1
181.175,Bite,1
182.801,Bite,1
183.35,Bite,1
184.176,Bite,1
184.725,Bite,1
185.526,Bite,1
186.326,Bite,1
187.15,Bite,1
187.951,Bite,1
188.751,Bite,1
189.825,Bite,1
190.626,Bite,1
191.45,Bite,1
192.275,Bite,1
193.075,Bite,1
193.901,Bite,1
194.725,Bite,1
195.526,Bite,1
196.326,Bite,1
197.126,Bite,1
197.926,Bite,1
198.451,Bite,1
199.276,Bite,1
200.101,Bite,1
200.65,Bite,1
201.451,Bite,1
202.275,Bite,1
203.051,Bite,1
204.125,Bite,1
204.926,Bite,1
205.75,Bite,1
206.55,Bite,1
207.375,Bite,1
208.201,Bite,1
209.025,Bite,1
209.801,Bite,1
210.326,Bite,1
211.15,Bite,1
211.951,Bite,1
212.5,Bite,1
213.325,Bite,1
213.876,Bite,1
214.676,Bite,1
215.501,Bite,1
216.05,Bite,1
216.85,Bite,1
217.376,Bite,1
218.2,Bite,1
218.725,Bite,1
221.975,Bite,1
222.525,Bite,1
223.35,Bite,1
224.176,Bite,1
225.526,Bite,1
226.052,Bite,1
226.85,Bite,1
227.375,Bite,1
228.201,Bite,1
229.025,Bite,1
229.551,Bite,1
230.35,Bite,1
230.901,Bite,1
231.725,Bite,1
232.526,Bite,1
233.076,Bite,1
233.901,Bite,1
234.701,Bite,1
236.075,Bite,1
237.401,Bite,1
239.875,Bite,1
240.7,Bite,1
241.526,Bite,1
242.601,Noview,2
243.651,View,3
253.401,Bite,1
253.951,Bite,1
255.326,Bite,1
256.15,Bite,1
256.926,Bite,1
257.476,Bite,1
259.901,Bite,1
260.725,Bite,1
261.525,Bite,1
262.325,Bite,1
262.876,Bite,1
263.701,Bite,1
264.25,Bite,1
265.051,Bite,1
266.426,Bite,1
266.976,Bite,1
267.8,Bite,1
268.601,Bite,1
272.1,Bite,1
272.901,Bite,1
273.426,Bite,1
274.251,Bite,1
275.076,Bite,1
275.876,Bite,1
276.425,Bite,1
277.525,Bite,1
278.05,Bite,1
278.85,Bite,1
279.676,Bite,1
281.051,Bite,1
281.6,Bite,1
282.401,Bite,1
282.951,Bite,1
284.026,Bite,1
284.575,Bite,1
286.726,Bite,1
287.55,Bite,1
288.376,Bite,1
288.926,Bite,1
289.751,Bite,1
290.55,Bite,1
291.375,Bite,1
292.175,Bite,1
292.976,Bite,1
293.526,Bite,1
294.35,Bite,1
295.175,Bite,1
295.7,Bite,1
296.5,Bite,1
297.301,Bite,1
298.126,Bite,1
298.926,Bite,1
299.75,Bite,1
300.55,Bite,1
301.351,Bite,1
302.175,Bite,1
303,Bite,1
307.851,Bite,1
308.401,Bite,1
309.225,Bite,1
309.776,Bite,1
310.6,Bite,1
311.376,Bite,1
312.45,Bite,1
312.976,Bite,1
313.526,Bite,1
314.351,Bite,1
315.15,Bite,1
315.675,Bite,1
316.5,Bite,1
317.301,Bite,1
318.125,Bite,1
318.651,Bite,1
319.451,Bite,1
320.275,Bite,1
321.076,Bite,1
321.9,Bite,1
322.676,Bite,1
323.5,Bite,1
324.301,Bite,1
325.901,Bite,1
326.975,Bite,1
327.751,Bite,1
328.575,Bite,1
329.626,Bite,1
330.175,Bite,1
330.7,Bite,1
331.251,Bite,1
332.875,Bite,1
333.676,Bite,1
334.226,Bite,1
335.026,Bite,1
335.826,Bite,1
336.625,Bite,1
337.425,Bite,1
338.501,Bite,1
344.401,Bite,1
344.926,Bite,1
345.75,Bite,1
346.575,Bite,1
347.101,Bite,1
347.901,Bite,1
348.701,Bite,1
349.226,Bite,1
350.051,Bite,1
350.85,Bite,1
351.401,Bite,1
352.225,Bite,1
353.026,Bite,1
353.576,Bite,1
354.376,Bite,1
354.926,Bite,1
355.751,Bite,1
356.575,Bite,1
357.401,Bite,1
357.926,Bite,1
358.725,Bite,1
359.526,Bite,1
360.075,Bite,1
360.876,Bite,1
361.675,Bite,1
363.051,Bite,1
363.6,Bite,1
364.4,Bite,1
365.226,Bite,1
366.051,Bite,1
366.6,Bite,1
367.401,Bite,1
368.201,Bite,1
369.001,Bite,1
369.55,Bite,1
370.35,Bite,1
371.701,Bite,1
372.5,Bite,1
373.3,Bite,1
374.076,Bite,1
374.875,Bite,1
389.226,Bite,1
390.051,Bite,1
390.601,Bite,1
391.426,Bite,1
391.975,Bite,1
395.275,Bite,1
396.076,Bite,1
396.901,Bite,1
397.726,Bite,1
398.275,Noview,2
399.35,View,3
399.626,Bite,1
402.576,Bite,1
403.401,Bite,1
403.95,Bite,1
404.751,Bite,1
405.551,Bite,1
406.375,Bite,1
407.175,Bite,1
407.975,Bite,1
408.8,Bite,1
409.626,Bite,1
410.45,Bite,1
411.251,Bite,1
411.776,Bite,1
412.851,Bite,1
413.675,Bite,1
414.451,Bite,1
415.275,Bite,1
416.101,Bite,1
416.925,Bite,1
417.475,Bite,1
418.276,Bite,1
419.1,Bite,1
419.625,Bite,1
420.451,Bite,1
421.276,Bite,1
421.826,Bite,1
422.651,Bite,1
423.476,Bite,1
424.276,Bite,1
425.1,Bite,1
425.9,Bite,1
426.725,Bite,1
430.501,Bite,1
431.05,Bite,1
431.826,Bite,1
432.65,Bite,1
433.176,Bite,1
434.001,Bite,1
434.825,Bite,1
435.626,Bite,1
436.175,Bite,1
436.976,Bite,1
440.451,Bite,1
441.276,Bite,1
441.825,Bite,1
442.625,Bite,1
443.701,Bite,1
444.501,Bite,1
445.051,Bite,1
445.876,Bite,1
446.676,Bite,1
447.225,Bite,1
448.025,Bite,1
449.076,Bite,1
451.525,Bite,1
452.601,Bite,1
453.425,Bite,1
453.976,Bite,1
455.076,Bite,1
456.15,Bite,1
456.951,Bite,1
457.501,Bite,1
458.601,Bite,1
459.401,Bite,1
460.476,Bite,1
460.751,Bite,1
461.55,Bite,1
462.326,Bite,1
463.152,Bite,1
463.951,Bite,1
464.501,Bite,1
465.851,Bite,1
466.675,Bite,1
471.276,Bite,1
472.376,Bite,1
473.475,Bite,1
474.275,Bite,1
475.1,Bite,1
475.901,Bite,1
476.726,Bite,1
477.525,Bite,1
479.45,Bite,1
480.25,Bite,1
480.525,Noview,2
482.95,View,3
483.225,Bite,1
484.001,Bite,1
484.825,Bite,1
485.651,Bite,1
486.451,Bite,1
487.001,Bite,1
487.826,Bite,1
488.876,Bite,1
489.425,Bite,1
490.751,Noview,2
493.951,Bite,1
495.025,Bite,1
495.826,Bite,1
496.376,Bite,1
496.926,Bite,1
497.75,Bite,1
498.551,Bite,1
499.351,Bite,1
499.9,Bite,1
500.975,Bite,1
501.501,Bite,1
502.301,Bite,1
503.125,Bite,1
503.401,Bite,1
504.225,Bite,1
505.301,Bite,1
505.851,Bite,1
517.025,Noview,2
535.575,Bite,1
536.376,Bite,1
536.901,Bite,1
537.452,Bite,1
538.551,Bite,1
539.101,Bite,1
539.901,Bite,1
540.426,Bite,1
541.226,Bite,1
542.051,Bite,1
542.601,Bite,1
543.426,Bite,1
543.975,Bite,1
544.776,Bite,1
545.325,Bite,1
546.126,Bite,1
546.675,Bite,1
547.451,Bite,1
554.701,Bite,1
555.776,Bite,1
556.326,Bite,1
556.875,Bite,1
557.676,Bite,1
558.225,Bite,1
559.05,Bite,1
566.625,Bite,1
567.425,Bite,1
567.975,Bite,1
568.776,Bite,1
569.325,Bite,1
570.151,Bite,1
570.701,Bite,1
571.25,Bite,1
572.075,Bite,1
572.601,Bite,1
573.425,Bite,1
573.951,Bite,1
574.776,Bite,1
575.576,Bite,1
576.4,Bite,1
577.2,Bite,1
577.976,Bite,1
578.525,Bite,1
579.351,Bite,1
580.151,Bite,1
580.7,Bite,1
581.526,Bite,1
582.326,Bite,1
583.151,Bite,1
583.951,Bite,1
584.751,Bite,1
585.826,Bite,1
591.526,Bite,1
592.075,Bite,1
592.876,Bite,1
593.426,Bite,1
594.25,Bite,1
595.051,Bite,1
595.6,Bite,1
596.426,Bite,1
597.225,Bite,1
598.051,Bite,1
598.851,Bite,1
599.676,Bite,1
600.501,Bite,1
601.051,Bite,1
601.875,Bite,1
602.675,Bite,1
603.476,Bite,1
604.025,Bite,1
604.85,Bite,1
605.95,Bite,1
606.476,Bite,1
607.576,Bite,1
608.126,Bite,1
609.201,Bite,1
610.025,Bite,1
611.101,Bite,1
611.925,Bite,1
618.15,Noview,2
621.376,View,3
621.65,Bite,1
622.475,Bite,1
623.276,Bite,1
623.825,Bite,1
624.375,Bite,1
625.2,Bite,1
626.026,Bite,1
626.576,Bite,1
627.375,Bite,1
627.9,Bite,1
628.676,Bite,1
629.476,Bite,1
630.801,Bite,1
631.625,Bite,1
632.426,Bite,1
632.976,Bite,1
634.076,Bite,1
635.425,Bite,1
636.25,Bite,1
637.026,Bite,1
637.826,Bite,1
638.651,Bite,1
639.2,Bite,1
640.301,Bite,1
641.125,Bite,1
641.676,Bite,1
648.476,Bite,1
649.275,Bite,1
650.35,Bite,1
651.701,Bite,1
652.526,Bite,1
653.075,Bite,1
653.876,Bite,1
655.25,Bite,1
655.775,Bite,1
656.6,Bite,1
658.225,Bite,1
658.75,Bite,1
659.551,Bite,1
660.376,Bite,1
661.176,Bite,1
662,Bite,1
662.525,Bite,1
670.625,Noview,2
672.525,View,3
676.625,Bite,1
677.175,Bite,1
677.976,Bite,1
678.8,Bite,1
679.876,Bite,1
680.425,Bite,1
682.001,Bite,1
687.975,Noview,2
690.376,View,3
694.125,Noview,2
697.701,View,3
699.876,Bite,1
700.676,Bite,1
701.225,Bite,1
701.751,Bite,1
702.551,Bite,1
703.076,Bite,1
703.876,Bite,1
704.426,Bite,1
705.526,Bite,1
706.326,Bite,1
706.851,Bite,1
707.675,Bite,1
708.476,Bite,1
710.625,Bite,1
711.426,Bite,1
712.525,Bite,1
713.326,Bite,1
713.876,Bite,1
714.676,Bite,1
715.501,Bite,1
716.301,Bite,1
716.575,Bite,1
717.375,Bite,1
719.301,Bite,1
722.801,Bite,1
723.35,Bite,1
724.175,Bite,1
724.7,Bite,1
725.525,Bite,1
726.326,Bite,1
726.851,Bite,1
727.651,Bite,1
728.475,Bite,1
729.301,Bite,1
729.826,Noview,2
733.651,View,3
739.325,Bite,1
740.101,Bite,1
740.901,Bite,1
741.45,Bite,1
742.251,Bite,1
742.801,Bite,1
743.625,Bite,1
744.426,Bite,1
745.251,Bite,1
745.776,Bite,1
746.601,Bite,1
747.15,Bite,1
747.926,Bite,1
748.726,Bite,1
749.55,Bite,1
750.351,Bite,1
751.725,Bite,1
752.55,Bite,1
753.1,Bite,1
753.925,Bite,1
754.751,Bite,1
755.551,Bite,1
756.375,Bite,1
756.926,Bite,1
757.75,Bite,1
758.276,Bite,1
758.826,Bite,1
759.9,Bite,1
760.451,Bite,1
761.251,Bite,1
762.076,Bite,1
762.875,Bite,1
763.701,Bite,1
764.226,Bite,1
765.025,Bite,1
765.85,Bite,1
766.401,Bite,1
767.225,Bite,1
767.751,Bite,1
768.576,Bite,1
769.401,Bite,1
770.226,Bite,1
771.05,Bite,1
771.576,Bite,1
780.576,Bite,1
781.125,Bite,1
781.951,Bite,1
782.775,Bite,1
783.325,Bite,1
784.151,Bite,1
784.7,Bite,1
785.801,Bite,1
786.6,Bite,1
787.15,Bite,1
787.951,Bite,1
788.776,Bite,1
789.6,Bite,1
790.425,Bite,1
790.951,Bite,1
791.775,Bite,1
792.851,Bite,1
793.951,Bite,1
794.776,Bite,1
795.301,Bite,1
796.101,Bite,1
797.701,Bite,1
798.525,Bite,1
799.325,Bite,1
799.876,Bite,1
800.701,Bite,1
801.525,Bite,1
802.326,Bite,1
803.126,Bite,1
803.925,Bite,1
804.975,Bite,1
805.526,Bite,1
806.326,Bite,1
807.15,Bite,1
807.926,Bite,1
808.476,Bite,1
809.275,Bite,1
810.076,Bite,1
810.876,Bite,1
811.676,Bite,1
812.476,Bite,1
813.276,Bite,1
814.076,Bite,1
814.626,Bite,1
815.725,Bite,1
816.275,Bite,1
817.101,Bite,1
817.926,Bite,1
818.751,Bite,1
819.825,Bite,1
820.625,Bite,1
821.701,Bite,1
822.776,Bite,1
823.576,Bite,1
824.4,Bite,1
825.226,Bite,1
826.025,Bite,1
826.825,Bite,1
827.651,Bite,1
828.475,Bite,1
841.25,Bite,1
842.075,Bite,1
842.625,Bite,1
843.425,Bite,1
844.226,Bite,1
845.025,Bite,1
845.551,Bite,1
846.1,Bite,1
846.651,Bite,1
847.451,Bite,1
848.001,Bite,1
848.826,Bite,1
849.626,Bite,1
850.45,Bite,1
851.251,Bite,1
851.801,Bite,1
852.601,Bite,1
853.426,Bite,1
854.225,Bite,1
855.05,Bite,1
855.85,Bite,1
856.65,Bite,1
857.451,Bite,1
858.25,Bite,1
858.776,Bite,1
859.575,Bite,1
860.4,Bite,1
861.225,Bite,1
861.775,Bite,1
862.85,Bite,1
863.926,Bite,1
864.726,Bite,1
865.55,Bite,1
866.351,Bite,1
866.901,Bite,1
867.726,Bite,1
868.275,Bite,1
874.525,Bite,1
875.051,Bite,1
875.85,Bite,1
876.675,Bite,1
877.476,Bite,1
878.025,Bite,1
879.375,Bite,1
880.676,Bite,1
881.226,Bite,1
883.101,Bite,1
883.626,Bite,1
884.951,Bite,1
886.026,Bite,1
886.576,Bite,1
887.401,Bite,1
888.226,Bite,1
889.6,Bite,1
892.251,Bite,1
893.075,Bite,1
893.876,Bite,1
894.676,Bite,1
905.826,Bite,1
906.351,Bite,1
907.175,Bite,1
907.975,Bite,1
