time,code,class
0,Ing,1
746.871,Autre,2
757.94,Ing,1
793.13,Autre,2
803.12,Noview,3
811.49,Ing,1
843.62,Autre,2
1109.3,Noview,3
1120.37,Ing,1
1125.681,Autre,2
1142.15,Noview,3
1151.87,Ing,1
1153.76,Autre,2
1181.211,Noview,3
1194.98,Autre,2
1237.73,Ing,1
1247.9,Autre,2
1263.649,Ing,1
1288.759,Autre,2
1300.641,Ing,1
1302.26,Autre,2
1317.111,Ing,1
1325.75,Autre,2
1504.94,Ing,1
1511.15,Autre,2
1698.17,Ing,1
1709.961,Autre,2
1741.101,Ing,1
1758.111,Autre,2
1801,END,0
