time,code,class
0,Autre,2
76.641,Ing,1
151.341,Autre,2
248.899,Noview,3
264.83,Autre,2
633.83,Ing,1
655.431,Autre,2
746.24,Ing,1
754.341,Autre,2
1078.699,Ing,1
1083.379,Autre,2
1108.13,Ing,1
1140.62,Autre,2
1810.53,END,0
