time,code,class
0,ing,1
66.067,noview,3
93.986,ing,1
114.282,noview,3
129.369,ing,1
368.183,autre,2
370.546,noview,3
398.822,ing,1
425.26,noview,3
445.512,ing,1
569.937,autre,2
572.613,noview,3
578.116,ing,1
592.244,autre,2
623.93,noview,3
664.914,ing,1
677.038,autre,2
723.916,ing,1
800.034,autre,2
809.98,noview,3
821.707,autre,2
824.932,noview,3
839.96,ing,1
846.482,autre,2
928.15,ing,1
947.903,autre,2
1019.339,ing,1
1027.164,autre,2
1098.5,noview,3
1116.428,autre,2
1145.233,noview,3
1185.013,autre,2
1681.065,ing,1
1690.215,autre,2
