time,code,class
0,ing,1
8.203,autre,2
18.254,ing,1
120.219,autre,2
132.046,Noview,3
166.325,ing,1
287.865,autre,2
298.792,ing,1
316.545,Noview,3
328.122,autre,2
333.297,ing,1
398.502,autre,2
408.554,Noview,3
413.604,autre,2
423.904,ing,1
585.455,autre,2
625.572,Noview,3
630.972,autre,2
637.173,ing,1
726.508,autre,2
730.834,Noview,3
734.683,autre,2
736.832,ing,1
798.507,Noview,3
824.76,autre,2
842.34,ing,1
949.778,autre,2
953.277,Noview,3
977.431,ing,1
981.507,Noview,3
995.685,ing,1
1070.297,autre,2
1080.498,Noview,3
1083.224,ing,1
1106.675,autre,2
1154.831,ing,1
1285.624,autre,2
1301.45,ing,1
1359.407,Noview,3
1376.309,ing,1
1495.002,autre,2
1506.626,ing,1
1514.356,Noview,3
1524.859,ing,1
1536.559,autre,2
1547.211,ing,1
1605.319,Noview,3
1689.704,ing,1
1716.81,autre,2
1728.361,ing,1
