time,code,class
0,Ing,1
29.57,Autre,2
41.45,Ing,1
127.49,Autre,2
140.18,Ing,1
207.681,Autre,2
224.689,Ing,1
259.61,Autre,2
274.01,Ing,1
319.459,Noview,3
367.7,Ing,1
376.79,Autre,2
390.021,Ing,1
405.501,Noview,3
418.19,Ing,1
430.43,Ing,1
434.481,Autre,2
446.901,Ing,1
465.979,Autre,2
476.241,Ing,1
534.831,Autre,2
567.859,Ing,1
576.68,Autre,2
595.13,Ing,1
605.389,Autre,2
625.19,Ing,1
629.779,Autre,2
648.229,Ing,1
654.17,Autre,2
665.78,Ing,1
674.421,Autre,2
745.25,Ing,1
757.129,Autre,2
771.619,Ing,1
825.44,Autre,2
838.129,Ing,1
1104.621,Autre,2
1116.499,Ing,1
1152.051,Autre,2
1164.2,Ing,1
1401.26,Autre,2
1431.68,Ing,1
1520.421,Autre,2
1552.1,Ing,1
1556.96,Autre,2
1581.57,END,0
